Kellogg's,Grocery,381.0,2026-08-02 09:26:11,true,2024-10-18,561.0,480,Kellogg's Snacks Go,83,Snacks,"Franco, Roberts and Bernard"
Kellogg's,Grocery,565.0,2026-08-02 09:26:11,true,2025-09-29,942.0,481,Kellogg's Beverages Bill,294,Beverages,Graham-Tran
Godrej,Home,31974.0,2026-08-02 09:26:11,true,2025-12-19,42898.0,482,Godrej Lighting Perform,456,Lighting,Levine-Brown
Bose,Electronics,15912.0,2026-08-02 09:26:11,true,2025-02-27,21244.0,483,Bose Mobile Phones Police,257,Mobile Phones,"Brown, Gonzalez and Hess"
Levi's,Fashion,3007.0,2026-08-02 09:26:11,true,2025-08-11,5581.0,484,Levi's Women's Clothing What,203,Women's Clothing,Garcia LLC
Adidas,Fashion,5146.0,2026-08-02 09:26:11,true,2024-09-12,7161.0,485,Adidas Women's Clothing Stand,21,Women's Clothing,"Coleman, Stanley and Barrett"
L'Oréal,Beauty,565.0,2026-08-02 09:26:11,true,2026-02-17,956.0,486,L'Oréal Fragrances Husband,202,Fragrances,"Leach, Marshall and Cabrera"
Apple,Electronics,37967.0,2026-08-02 09:26:11,true,2025-07-28,47849.0,487,Apple Smartwatches Purpose,374,Smartwatches,Cooper-Murphy
Maybelline,Beauty,3200.0,2026-08-02 09:26:11,true,2026-02-21,4624.0,488,Maybelline Fragrances Else,40,Fragrances,Wiley-Schroeder
Nike,Fashion,5209.0,2026-08-02 09:26:11,true,2025-02-19,7922.0,489,Nike Men's Clothing Resource,73,Men's Clothing,Morton Ltd
Bose,Electronics,14358.0,2026-08-02 09:26:11,true,2024-09-23,15989.0,490,Bose Cameras Total,299,Cameras,"Buchanan, Espinoza and Leonard"
Maybelline,Beauty,429.0,2026-08-02 09:26:11,true,2024-09-02,610.0,491,Maybelline Personal Care Worker,52,Personal Care,"Castro, Mann and Briggs"
Sony,Electronics,22923.0,2026-08-02 09:26:11,true,2026-01-12,29569.0,492,Sony Smartwatches Account,93,Smartwatches,"Hernandez, Strong and King"
PepsiCo,Grocery,1314.0,2026-08-02 09:26:11,true,2026-05-09,1876.0,493,PepsiCo Fruits Wonder,252,Fruits,"Murray, Patrick and Caldwell"
Prestige,Home,27262.0,2026-08-02 09:26:11,true,2026-02-16,34148.0,494,Prestige Kitchenware Expect,291,Kitchenware,Duncan-Francis
Nivea,Beauty,1537.0,2026-08-02 09:26:11,true,2026-04-01,2341.0,495,Nivea Skincare Heart,440,Skincare,Gallagher Inc
Apple,Electronics,18918.0,2026-08-02 09:26:11,true,2025-04-21,21428.0,496,Apple Laptops Family,323,Laptops,"Garcia, Norris and Patterson"
Kellogg's,Grocery,1392.0,2026-08-02 09:26:11,true,2025-06-24,1912.0,497,Kellogg's Vegetables Artist,350,Vegetables,Gallagher-Medina
Lakmé,Beauty,1334.0,2026-08-02 09:26:11,true,2025-10-25,2323.0,498,Lakmé Haircare Group,384,Haircare,Jacobson PLC
Nestlé,Grocery,793.0,2026-08-02 09:26:11,true,2025-02-11,1018.0,499,Nestlé Snacks Group,161,Snacks,"Guerrero, Young and Zimmerman"
Nivea,Beauty,909.0,2026-08-02 09:26:11,true,2025-02-02,1415.0,500,Nivea Fragrances Arm,491,Fragrances,Burke PLC
IKEA,Home,12070.0,2026-08-02 09:26:11,true,2025-03-19,15408.0,501,IKEA Kitchenware Next,79,Kitchenware,"Cameron, Grimes and Simpson"
Kellogg's,Grocery,627.0,2026-08-02 09:26:11,true,2024-10-16,825.0,502,Kellogg's Beverages Artist,171,Beverages,Harvey-Day
Nestlé,Grocery,1040.0,2026-08-02 09:26:11,true,2024-12-28,1587.0,503,Nestlé Beverages Both,470,Beverages,Pierce-Jones
Godrej,Home,12508.0,2026-08-02 09:26:11,true,2025-10-21,15131.0,504,Godrej Bedding National,318,Bedding,White and Sons
Dove,Beauty,2265.0,2026-08-02 09:26:11,true,2024-10-21,4068.0,505,Dove Fragrances Worry,491,Fragrances,"Hicks, Rodriguez and Collier"
Lakmé,Beauty,2654.0,2026-08-02 09:26:11,true,2025-02-28,3848.0,506,Lakmé Personal Care Work,414,Personal Care,"Reese, Rodriguez and Murray"
Amul,Grocery,716.0,2026-08-02 09:26:11,true,2025-04-25,924.0,507,Amul Vegetables Despite,161,Vegetables,"Hayes, Parker and Robinson"
Havells,Home,24554.0,2026-08-02 09:26:11,true,2026-03-13,31454.0,508,Havells Kitchenware Throw,416,Kitchenware,Nelson-Lindsey
Amul,Grocery,103.0,2026-08-02 09:26:11,true,2025-04-15,158.0,509,Amul Beverages Yard,230,Beverages,Skinner-Mcconnell
Adidas,Fashion,2072.0,2026-08-02 09:26:11,true,2025-08-13,3443.0,510,Adidas Men's Clothing Television,164,Men's Clothing,Nguyen-Mcbride
L'Oréal,Beauty,1684.0,2026-08-02 09:26:11,true,2026-06-07,2327.0,511,L'Oréal Fragrances Item,16,Fragrances,"Wu, Middleton and Rodriguez"
Zara,Fashion,2412.0,2026-08-02 09:26:11,true,2026-06-30,3258.0,512,Zara Accessories Land,259,Accessories,"Medina, Morris and Todd"
Godrej,Home,36772.0,2026-08-02 09:26:11,true,2025-11-04,46720.0,513,Godrej Furniture Stuff,1,Furniture,Sanchez Inc
Samsung,Electronics,17855.0,2026-08-02 09:26:11,true,2026-06-30,25021.0,514,Samsung Mobile Phones Event,256,Mobile Phones,Mcneil-Rodriguez
Dove,Beauty,2345.0,2026-08-02 09:26:11,true,2025-05-17,3288.0,515,Dove Fragrances Discover,196,Fragrances,Ramirez Inc
PepsiCo,Grocery,112.0,2026-08-02 09:26:11,true,2025-07-11,186.0,516,PepsiCo Dairy Peace,470,Dairy,Clark LLC
Kellogg's,Grocery,742.0,2026-08-02 09:26:11,true,2026-01-19,1178.0,517,Kellogg's Beverages Economic,211,Beverages,"Frost, Tran and White"
Godrej,Home,23125.0,2026-08-02 09:26:11,true,2025-09-04,34857.0,518,Godrej Furniture Center,94,Furniture,Holland-Mckee
L'Oréal,Beauty,1812.0,2026-08-02 09:26:11,true,2025-02-08,2854.0,519,L'Oréal Personal Care Local,472,Personal Care,"Rivas, Stevenson and Barnes"
PepsiCo,Grocery,1428.0,2026-08-02 09:26:11,true,2026-04-17,1815.0,520,PepsiCo Beverages Ten,334,Beverages,"Davis, Cooper and Espinoza"
PepsiCo,Grocery,152.0,2026-08-02 09:26:11,true,2026-01-11,245.0,521,PepsiCo Dairy Participant,432,Dairy,Adkins-Woods
Apple,Electronics,27572.0,2026-08-02 09:26:11,true,2026-04-04,37457.0,522,Apple Mobile Phones Serious,322,Mobile Phones,Sandoval-Washington
Dove,Beauty,3150.0,2026-08-02 09:26:11,true,2025-05-05,4839.0,523,Dove Makeup Candidate,184,Makeup,Johnson-Walton
Maybelline,Beauty,397.0,2026-08-02 09:26:11,true,2025-08-04,613.0,524,Maybelline Personal Care Current,130,Personal Care,"Franco, Harris and Stewart"
Prestige,Home,12363.0,2026-08-02 09:26:11,true,2026-07-20,16121.0,525,Prestige Furniture Area,362,Furniture,"Ellis, Robertson and Warren"
Philips,Home,1232.0,2026-08-02 09:26:11,true,2025-04-24,1552.0,526,Philips Lighting Research,90,Lighting,Byrd and Sons
Nivea,Beauty,2887.0,2026-08-02 09:26:11,true,2024-08-18,4790.0,527,Nivea Skincare Most,357,Skincare,"Johnson, Lane and Clark"
Dell,Electronics,46692.0,2026-08-02 09:26:11,true,2025-05-17,60163.0,528,Dell Mobile Phones Word,55,Mobile Phones,Hart-Berger
Kellogg's,Grocery,330.0,2026-08-02 09:26:11,true,2025-05-16,432.0,529,Kellogg's Dairy Relate,127,Dairy,Ellis-Peterson
Apple,Electronics,57387.0,2026-08-02 09:26:11,true,2026-03-12,75767.0,530,Apple Laptops Unit,253,Laptops,"Massey, Graham and Solomon"
L'Oréal,Beauty,1450.0,2026-08-02 09:26:11,true,2026-04-08,2570.0,531,L'Oréal Makeup Where,51,Makeup,"Kelly, Cooper and Roberts"
Prestige,Home,18977.0,2026-08-02 09:26:11,true,2025-03-13,26220.0,532,Prestige Furniture Pattern,90,Furniture,Roman and Sons
Levi's,Fashion,3244.0,2026-08-02 09:26:11,true,2025-09-16,4933.0,533,Levi's Footwear Standard,251,Footwear,Bowman Ltd
Godrej,Home,8292.0,2026-08-02 09:26:11,true,2025-09-10,10719.0,534,Godrej Lighting Kid,33,Lighting,"Brown, Guerrero and Holland"
IKEA,Home,32014.0,2026-08-02 09:26:11,true,2025-04-18,44171.0,535,IKEA Furniture Few,98,Furniture,"Franco, Silva and Buchanan"
PepsiCo,Grocery,954.0,2026-08-02 09:26:11,true,2024-10-05,1575.0,536,PepsiCo Fruits Identify,116,Fruits,"Day, Smith and Mitchell"
Adidas,Fashion,6550.0,2026-08-02 09:26:11,true,2025-03-27,9491.0,537,Adidas Kidswear Safe,400,Kidswear,Compton Ltd
Zara,Fashion,920.0,2026-08-02 09:26:11,true,2026-06-03,1231.0,538,Zara Kidswear Official,342,Kidswear,Noble-Williams
Britannia,Grocery,503.0,2026-08-02 09:26:11,true,2025-12-18,710.0,539,Britannia Fruits Huge,16,Fruits,Orr Ltd
Maybelline,Beauty,765.0,2026-08-02 09:26:11,true,2025-07-05,1379.0,540,Maybelline Fragrances Their,358,Fragrances,"Mahoney, May and Thomas"
Lakmé,Beauty,2073.0,2026-08-02 09:26:11,true,2025-06-14,2891.0,541,Lakmé Fragrances Outside,167,Fragrances,Gonzalez PLC
Nestlé,Grocery,1103.0,2026-08-02 09:26:11,true,2025-12-27,1750.0,542,Nestlé Beverages Analysis,222,Beverages,"Murillo, Gomez and Walker"
L'Oréal,Beauty,971.0,2026-08-02 09:26:11,true,2025-09-13,1309.0,543,L'Oréal Haircare Television,278,Haircare,Smith Inc
L'Oréal,Beauty,532.0,2026-08-02 09:26:11,true,2025-03-31,764.0,544,L'Oréal Personal Care Almost,405,Personal Care,Dunn-Kelly
Godrej,Home,17607.0,2026-08-02 09:26:11,true,2025-07-07,25397.0,545,Godrej Bedding Father,146,Bedding,Martin PLC
Nestlé,Grocery,300.0,2026-08-02 09:26:11,true,2026-06-05,383.0,546,Nestlé Fruits Option,388,Fruits,Hendricks Group
Kellogg's,Grocery,1395.0,2026-08-02 09:26:11,true,2025-07-31,1837.0,547,Kellogg's Fruits Model,205,Fruits,"Miller, Newman and Quinn"
L'Oréal,Beauty,2882.0,2026-08-02 09:26:11,true,2024-09-28,4684.0,548,L'Oréal Personal Care Technology,408,Personal Care,Price-Hernandez
Britannia,Grocery,1140.0,2026-08-02 09:26:11,true,2025-03-31,1526.0,549,Britannia Dairy Name,290,Dairy,Brown Ltd
H&M,Fashion,3645.0,2026-08-02 09:26:11,true,2025-03-08,6673.0,550,H&M Men's Clothing Bag,215,Men's Clothing,Lindsey Ltd
Britannia,Grocery,125.0,2026-08-02 09:26:11,true,2025-08-01,192.0,551,Britannia Vegetables Citizen,113,Vegetables,Shepard-Edwards
Samsung,Electronics,23951.0,2026-08-02 09:26:11,true,2026-03-13,30866.0,552,Samsung Mobile Phones Us,340,Mobile Phones,Cisneros-Church
Zara,Fashion,6780.0,2026-08-02 09:26:11,true,2025-04-02,9749.0,553,Zara Accessories Region,389,Accessories,"Hernandez, Hayes and Rose"
Dove,Beauty,2468.0,2026-08-02 09:26:11,true,2025-12-25,3996.0,554,Dove Personal Care View,424,Personal Care,"York, Hensley and Cole"
Sony,Electronics,27229.0,2026-08-02 09:26:11,true,2026-02-13,31347.0,555,Sony Headphones Party,369,Headphones,"Blair, Bush and Perez"
H&M,Fashion,4873.0,2026-08-02 09:26:11,true,2025-02-23,8534.0,556,H&M Kidswear Interesting,380,Kidswear,Johnson Group
Samsung,Electronics,69130.0,2026-08-02 09:26:11,true,2025-02-02,91867.0,557,Samsung Mobile Phones Southern,165,Mobile Phones,Henderson Ltd
Adidas,Fashion,2308.0,2026-08-02 09:26:11,true,2024-11-21,3457.0,558,Adidas Men's Clothing Determine,220,Men's Clothing,"Powell, Griffith and Bryan"
H&M,Fashion,4031.0,2026-08-02 09:26:11,true,2025-10-02,6131.0,559,H&M Kidswear Right,380,Kidswear,"Ward, Martinez and Oneill"
Levi's,Fashion,435.0,2026-08-02 09:26:11,true,2025-03-09,666.0,560,Levi's Men's Clothing Wide,315,Men's Clothing,Leon-Campbell
L'Oréal,Beauty,3020.0,2026-08-02 09:26:11,true,2025-08-15,4184.0,561,L'Oréal Makeup Security,5,Makeup,"Pope, Shaw and Holloway"
Bose,Electronics,54336.0,2026-08-02 09:26:11,true,2025-04-15,71725.0,562,Bose Headphones Could,442,Headphones,"Brown, Smith and Coleman"
Levi's,Fashion,683.0,2026-08-02 09:26:11,true,2026-01-31,936.0,563,Levi's Women's Clothing Leader,45,Women's Clothing,Jackson-Kelly
Nike,Fashion,4342.0,2026-08-02 09:26:11,true,2025-02-25,6340.0,564,Nike Kidswear World,424,Kidswear,"Green, Gomez and Lindsey"
Dell,Electronics,72414.0,2026-08-02 09:26:11,true,2024-12-08,83180.0,565,Dell Mobile Phones Message,315,Mobile Phones,Crawford PLC
Apple,Electronics,45042.0,2026-08-02 09:26:11,true,2025-03-30,55004.0,566,Apple Laptops Forward,271,Laptops,Everett-Wood
Sony,Electronics,52293.0,2026-08-02 09:26:11,true,2024-12-20,61563.0,567,Sony Laptops Past,6,Laptops,Castillo-Guerrero
IKEA,Home,11612.0,2026-08-02 09:26:11,true,2025-12-04,16003.0,568,IKEA Furniture State,478,Furniture,Morris PLC
Britannia,Grocery,556.0,2026-08-02 09:26:11,true,2024-10-11,736.0,569,Britannia Dairy West,179,Dairy,Oliver PLC
Nestlé,Grocery,208.0,2026-08-02 09:26:11,true,2024-12-19,285.0,570,Nestlé Fruits Really,179,Fruits,"Kim, Hamilton and Carter"
H&M,Fashion,7048.0,2026-08-02 09:26:11,true,2026-05-08,9685.0,571,H&M Women's Clothing Off,320,Women's Clothing,Garcia Ltd
Levi's,Fashion,3515.0,2026-08-02 09:26:11,true,2024-08-12,5151.0,572,Levi's Accessories Left,59,Accessories,Williams and Sons
Samsung,Electronics,64040.0,2026-08-02 09:26:11,true,2026-04-18,89895.0,573,Samsung Headphones Anyone,118,Headphones,"Gordon, Andrade and Scott"
Amul,Grocery,1134.0,2026-08-02 09:26:11,true,2026-02-06,1621.0,574,Amul Snacks Human,371,Snacks,"Hudson, Collins and Torres"
PepsiCo,Grocery,1034.0,2026-08-02 09:26:11,true,2025-08-09,1551.0,575,PepsiCo Snacks Notice,182,Snacks,Garrett Ltd
Lakmé,Beauty,2757.0,2026-08-02 09:26:11,true,2026-03-26,4198.0,576,Lakmé Skincare Listen,31,Skincare,Wood-Nichols
L'Oréal,Beauty,1436.0,2026-08-02 09:26:11,true,2025-06-29,2546.0,577,L'Oréal Personal Care Resource,361,Personal Care,"Boyle, Oconnor and Smith"
Philips,Home,31822.0,2026-08-02 09:26:11,true,2026-07-31,48147.0,578,Philips Furniture Image,208,Furniture,"Cannon, Thompson and Ryan"
Amul,Grocery,954.0,2026-08-02 09:26:11,true,2025-08-10,1221.0,579,Amul Dairy Six,296,Dairy,Barr and Sons
Godrej,Home,17958.0,2026-08-02 09:26:11,true,2025-08-09,22163.0,580,Godrej Decor News,151,Decor,"Palmer, Atkins and Mclaughlin"
Maybelline,Beauty,955.0,2026-08-02 09:26:11,true,2026-06-04,1480.0,581,Maybelline Skincare Tend,470,Skincare,Harris-Rollins
Samsung,Electronics,55591.0,2026-08-02 09:26:11,true,2026-01-09,61903.0,582,Samsung Cameras Not,167,Cameras,Houston-Jackson
Nivea,Beauty,2634.0,2026-08-02 09:26:11,true,2026-05-03,4772.0,583,Nivea Fragrances Month,209,Fragrances,Pope-Singh
Adidas,Fashion,7276.0,2026-08-02 09:26:11,true,2025-04-02,9832.0,584,Adidas Kidswear Decade,424,Kidswear,Cochran-Weber
Apple,Electronics,72433.0,2026-08-02 09:26:11,true,2025-08-04,92812.0,585,Apple Mobile Phones However,326,Mobile Phones,"Mcpherson, Peters and Dickerson"
Levi's,Fashion,1089.0,2026-08-02 09:26:11,true,2024-08-07,1533.0,586,Levi's Men's Clothing Who,96,Men's Clothing,"Allen, Leon and Weber"
Sony,Electronics,73067.0,2026-08-02 09:26:11,true,2024-09-12,94327.0,587,Sony Laptops Develop,15,Laptops,Schmidt-Morgan
Lakmé,Beauty,294.0,2026-08-02 09:26:11,true,2025-05-31,501.0,588,Lakmé Haircare Month,162,Haircare,Davis Inc
Britannia,Grocery,601.0,2026-08-02 09:26:11,true,2026-02-02,885.0,589,Britannia Vegetables Fall,317,Vegetables,Campos-Williams
L'Oréal,Beauty,2472.0,2026-08-02 09:26:11,true,2025-07-30,4289.0,590,L'Oréal Fragrances Once,200,Fragrances,Vasquez Ltd
Maybelline,Beauty,1660.0,2026-08-02 09:26:11,true,2026-03-04,2926.0,591,Maybelline Haircare Memory,334,Haircare,"Clark, Raymond and Kirby"
Zara,Fashion,1682.0,2026-08-02 09:26:11,true,2025-11-02,2259.0,592,Zara Women's Clothing Its,106,Women's Clothing,"Sullivan, Nash and Pineda"
Sony,Electronics,59765.0,2026-08-02 09:26:11,true,2025-11-28,70716.0,593,Sony Smartwatches Claim,27,Smartwatches,Barton and Sons
Apple,Electronics,11082.0,2026-08-02 09:26:11,true,2024-08-30,15698.0,594,Apple Mobile Phones Capital,162,Mobile Phones,Hutchinson Ltd
Lakmé,Beauty,2478.0,2026-08-02 09:26:11,true,2024-08-26,3764.0,595,Lakmé Fragrances Hot,73,Fragrances,Mcgee-Baldwin
Dell,Electronics,69576.0,2026-08-02 09:26:11,true,2025-06-08,93284.0,596,Dell Laptops Top,21,Laptops,Ray-Williams
Samsung,Electronics,57527.0,2026-08-02 09:26:11,true,2025-10-13,78098.0,597,Samsung Smartwatches Leader,230,Smartwatches,Wang LLC
IKEA,Home,23650.0,2026-08-02 09:26:11,true,2025-01-27,29201.0,598,IKEA Bedding Fight,244,Bedding,Roth-Curry
Apple,Electronics,44045.0,2026-08-02 09:26:11,true,2025-10-04,53298.0,599,Apple Headphones South,308,Headphones,"Johnson, Carter and Brown"
IKEA,Home,4686.0,2026-08-02 09:26:11,true,2024-12-17,6209.0,600,IKEA Lighting Defense,14,Lighting,Richard PLC
